Código;Índice;Descricao;jan/02;fev/02;mar/02;abr/02;mai/02;jun/02;jul/02;ago/02;set/02;out/02;nov/02;dez/02;jan/03;fev/03;mar/03;abr/03;mai/03;jun/03;jul/03;ago/03;set/03;out/03;nov/03;dez/03;jan/04;fev/04;mar/04;abr/04;mai/04;jun/04;jul/04;ago/04;set/04;out/04;nov/04;dez/04;jan/05;fev/05;mar/05;abr/05;mai/05;jun/05;jul/05;ago/05;set/05;out/05;nov/05;dez/05;jan/06;fev/06;mar/06;abr/06;mai/06;jun/06;jul/06;ago/06;set/06;out/06;nov/06;dez/06;jan/07;fev/07;mar/07;abr/07;mai/07;jun/07;jul/07;ago/07;set/07;out/07;nov/07;dez/07;jan/08;fev/08;mar/08;abr/08;mai/08;jun/08;jul/08;ago/08;set/08;out/08;nov/08;dez/08;jan/09;fev/09;mar/09;abr/09;mai/09;jun/09;jul/09;ago/09;set/09;out/09;nov/09;dez/09;jan/10;fev/10;mar/10;abr/10;mai/10;jun/10;jul/10;ago/10;set/10;out/10;nov/10;dez/10;jan/11;fev/11;mar/11;abr/11;mai/11;jun/11;jul/11;ago/11;set/11;out/11;nov/11;dez/11;jan/12;fev/12;mar/12;abr/12;mai/12;jun/12;jul/12;ago/12;set/12;out/12;nov/12;dez/12;jan/13;fev/13;mar/13;abr/13;mai/13;jun/13;jul/13;ago/13;set/13;out/13;nov/13;dez/13;jan/14;fev/14;mar/14;abr/14;mai/14;jun/14;jul/14;ago/14;set/14;out/14;nov/14;dez/14;jan/15;fev/15;mar/15;abr/15 
ST_1134734;IPA-OG-DI;Pedras_e_Areias;1,940467834;0,695075989;0,316200256;0,655540466;-0,430801392;0,163421631;1,133026123;2,238800049;0,598266602;0,301589966;2,471351624;4,547584534;4,958724976;0,257858276;2,170631409;1,666069031;1,794067383;-0,314750671;1,251304626;0,610473633;0,859542847;-0,026390076;0,808486938;0,181365967;3,040504456;1,510345459;1,101753235;0,609909058;-0,150337219;-0,0806427;1,394821167;0,054107666;0;-0,609764099;0,610984802;0,714538574;1,371528625;0,371765137;1,381469727;1,212562561;0,330856323;0,279525757;0,716674805;0,859413147;2,352859497;-0,115722656;-0,535469055;0,386444092;0,459686279;1,304969788;0,719787598;1,535842896;-0,49105072;1,162078857;0,101104736;0,346687317;-0,060997009;0,465461731;0,355636597;0,453361511;1,54598999;-0,005187988;0,445030212;0,62688446;0,193763733;0,463951111;0,894477844;0,457572937;0,987007141;1,422454834;-0,056526184;0,517723083;1,070426941;2,070785522;0,863227844;2,771446228;4,734039307;1,776657104;2,484107971;1,479446411;1,428436279;2,311767578;1,446937561;0,939308167;0,106521606;0,958381653;0,675239563;0,519271851;0,109443665;0,248649597;-0,025054932;0,64629364;0,201400757;0,109443665;0,202476501;0,855995178;0,808395386;0,665107727;-0,060447693;0;0,568069458;0;2,825057983;-1,15032196;0;1,863464355;0;0;0;0,245246887;0;0,391075134;0;0,666465759;0;0;1,267196655;0,20904541;1,158355713;-0,450744629;-0,146530151;0,429534912;-0,553001404;1,074958801;-0,526702881;0,14440918;-0,452735901;0,508544922;0,373931885;0;0,700172424;-0,146659851;0,119972229;0;0,025215149;0,444816589;0,877037048;0,237510681;-0,687141418;0;-0,995849609;-0,143554688;-0,032066345;-0,54309845;-0,129058838;0,284996033;1,420463562;-0,985168457;0,537490845;-0,117614746;0,461494446;-0,79637146;0,225616455;3,502845764;1,202033997;-0,015434265;-0,629875183;-0,146591187;0,82434082;-2,254302979
ST_1189331;IPA-OG-DI;Pedras_Ornamentais_para_Construção;0;0;0;0,19052887;0,549552917;-0,394126892;2,469619751;0,15411377;1,018699646;2,282653809;-1,923469543;0,965354919;-0,123069763;-0,077201843;1,438293457;0,692985535;-1,565895081;0,08808136;-0,186050415;0,079681396;-1,237472534;0,463935852;-1,464927673;-1,259689331;1,266334534;-1,953636169;-0,649986267;-0,129402161;-0,677787781;-0,882217407;0;0;0;-1,784240723;-1,792961121;-0,227790833;0;0,543067932;0;1,48248291;0;0;0,499916077;3,050125122;0;1,100837708;-2,959098816;0;0;3,046890259;0,543334961;0;0;0;0,776275635;1,243034363;0,532928467;0;0;0;0;0;0,905189514;0,297286987;0;0;0;0,221038818;-0,852798462;0;1,20401001;-4,678291321;0,724861145;0,328300476;4,007492065;0,312057495;0;2,285232544;0,601913452;0;2,285919189;0,797187805;2,996276855;0;3,661941528;0,545120239;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ST_1136777;IPA-OG-DI;Pedras,_Cal_e_Outros_Produtos_Não_Metálicos;-0,449783325;0,275482178;0,531257629;-0,638282776;-0,012741089;1,123336792;3,391075134;1,256561279;1,205947876;3,265403748;1,409378052;1,030014038;1,77911377;0,710891724;1,127937317;0,624824524;-1,081047058;0,108253479;0,133811951;0,611862183;1,093414307;-0,016799927;0,88483429;0;1,52922821;3,450866699;2,753051758;2,031646729;0,921928406;1,827178955;1,36907196;0,105461121;0,827171326;1,585960388;0,684844971;-0,079490662;0,503944397;-0,107154846;1,019325256;-0,327972412;0,383743286;0,160804749;0,551048279;1,168502808;0,13243866;-0,881820679;0,376823425;0,081085205;2,59954834;0,350280762;1,122688293;0,739883423;0,779464722;0,851776123;-0,491706848;1,065063477;-1,951950073;0,267562866;-0,70262146;0,245605469;0,354026794;0,582252502;2,262077332;-0,46144104;0,39037323;0,484046936;0,355697632;-0,597366333;0,54284668;1,551856995;-0,628593445;0,456108093;-0,250099182;0,124778748;3,502914429;0,938667297;-1,237930298;-0,13469696;1,797447205;0,104545593;1,693817139;2,232849121;-0,597694397;0,648353577;1,253578186;0,646995544;0,641845703;0,251701355;-0,16658783;1,142654419;0,280441284;-0,023963928;-0,438980103;-0,455383301;-0,603157043;0,166702271;-0,085449219;-0,686981201;0,531303406;1,306404114;0,384262085;-0,317237854;0,17880249;1,064048767;-0,051628113;-0,464454651;-1,04650116;0,11491394;-0,068626404;1,430801392;2,697280884;1,22744751;0,442420959;0,166130066;0,175773621;1,156524658;0,204322815;0,676452637;-1,065788269;0,904693604;0,148162842;1,065635681;0,193748474;1,180290222;0,456443787;-0,082069397;0,312553406;0,465751648;-0,301017761;0;0;0,200340271;0,309539795;-0,143730164;1,064346313;0,698921204;0;0;0;0,070831299;-0,165710449;0,224243164;0,390792847;-1,500526428;0,22505188;1,060852051;1,240959167;0,608566284;0;0,724914551;0,7628479;0;0,734474182;0,260139465;1,27180481;-0,271484375;1,128067017;1,081336975;0,445159912;-0,212059021
ST_1381699;IPA-OG-DI;Perfis_de_Aço_Ao_Carbono,_Laminados_a_Quente;0;0;10,89227295;0;0;0;0;-2,509597778;-3,03074646;-3,034210205;3,127380371;7,684501648;4,58E-05;0;0;0;-5,363449097;0;0;0;0;0;-1,151237488;0;0;0;0;7,411445618;1,339599609;-1,847587585;0;0;0;0;-2,771469116;-3,095939636;-0,036758423;3,528343201;0;0;0;-6,027809143;0;0;0;0;0;0;1,757453918;0;0;0;0;0;0,000343323;-0,81275177;0;0;5,18182373;0;2,34400177;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ST_1157060;IPA-OG-DI;Pescados_Industrializados;0;-1,073112488;-2,17338562;-0,175247192;2,013252258;-1,204833984;0,864242554;-2,039909363;4,201141357;5,765975952;-1,398971558;2,706703186;2,300216675;-0,056495667;3,547096252;-4,185935974;0,60949707;-1,229248047;-2,104064941;-1,215202332;-1,799972534;0,45980072;0,627311707;7,839027405;0,790679932;-2,595474243;3,1668396;-0,724754333;0,909423828;-0,895179749;0,290283203;-0,253219604;-2,069313049;-1,579147339;2,652320862;-1,237228394;3,245773315;-1,459213257;0,394592285;0,153816223;2,352645874;-0,993759155;0,495315552;-0,895294189;2,753578186;-1,826431274;-0,25743103;2,359947205;4,320129395;-0,290283203;-1,858253479;-3,323699951;1,426681519;-0,421638489;0,560714722;0,020751953;1,83706665;-0,078056335;1,306243896;4,420303345;-0,036750793;0,895294189;2,0570755;-0,532737732;-0,51638031;2,192176819;0,030517578;-0,123977661;1,780715942;-1,673194885;4,437698364;-0,388046265;2,971412659;-1,130584717;2,362266541;0,09197998;0,257255554;-1,399139404;0,281593323;-1,63394165;0,032104492;0,181602478;0,252952576;1,19203186;-0,325881958;1,871887207;2,089134216;-2,796134949;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ST_1187963;IPA-OG-DI;Pias,_Banheiras_e_Vasos_para_Uso_Sanitário;-0,02355957;2,419509888;0,535751343;0;-1,046966553;6,800750732;-1,299171448;-2,966621399;0;-0,576629639;0,852333069;3,539916992;2,048835754;0,34072113;-0,448646545;3,062690735;0,621284485;0,988677979;0;0;-0,736732483;0,266540527;-3,270401001;0,663986206;-0,173568726;3,241714478;1,305755615;0,044761658;0;2,037117004;-0,28377533;1,401885986;1,070167542;3,025497437;2,662696838;1,422775269;-0,575073242;0,01385498;-0,491539001;3,112747192;-0,502166748;0,517402649;0,332550049;0,230514526;-0,150787354;0,636169434;2,665725708;0,439109802;0,14188385;0,242744446;-0,462898254;0,061477661;-5,76940155;0,382354736;1,487770081;1,404418945;0;0,025215149;2,184043884;5,074401855;-5,304122925;0;0,419685364;0;0,313652039;0,976036072;0,058326721;0,739898682;0,857292175;0,11856842;0,048957825;0,816574097;0,631584167;-0,035011292;0,889442444;-0,002090454;-1,483398438;0,251296997;1,161743164;-0,029937744;6,257781982;0,555839539;0,258728027;0,161148071;0;-0,476348877;-1,042991638;-4,829566956;1,104942322;1,187660217;0,02130127;0,124252319;-0,230712891;2,755332947;0,311676025;0,635360718;0,008270264;0,515388489;-0,252830505;-0,062713623;1,021942139;0,803009033;0,192512512;0,12097168;2,323112488;0,968528748;-0,157028198;0;1,493026733;0,116409302;-0,071014404;0,417724609;3,444114685;2,310440063;0,089920044;-0,005241394;0,179580688;0,309394836;0,393585205;3,672775269;-0,575927734;0;0,250183105;3,184425354;0,695289612;0,254226685;2,907325745;0,050117493;-0,63785553;0;0,711044312;1,340126038;0,257781982;0;1,837051392;0;1,488327026;0,455947876;4,864250183;0;0;0;0;0;0;2,165237427;2,039871216;1,548561096;0;0;0;0,362716675;0,688568115;-0,080131531;1,151313782;0;0,724998474;0;0,03087616;2,817558289
ST_1182482;IPA-OG-DI;Pneus_para_Automóveis;0;0;3,830444336;0;1,575454712;1,380622864;2,102554321;4,9478302;3,144577026;4,320785522;4,19758606;1,745925903;0,902381897;2,101806641;3,502807617;1,574264526;0;2,09727478;2,101501465;0;1,406394958;3,211471558;0;4,079139709;0;1,600387573;1,752182007;2,121482849;0,39944458;-0,485740662;0;3,201446533;-0,238540649;-1,070762634;2,762008667;1,562461853;0,163612366;3,821090698;0,187339783;1,921272278;-0,441459656;-0,765380859;0,317871094;-0,502189636;-0,438407898;-0,850608826;-0,603492737;1,260993958;-2,736244202;2,745422363;0,438819885;-0,808120728;0,941894531;-0,411071777;-0,44317627;1,354011536;0,557800293;0;1,728210449;-0,484779358;-2,086654663;1,045211792;-0,020820618;-0,793678284;0,502166748;1,132453918;0,2006073;-1,373703003;-1,432052612;-0,88558197;0,793632507;1,061103821;-0,25491333;0,40838623;-6,587394714;-5,120491028;-4,918067932;4,064453125;8,824829102;0,587753296;-1,62651825;2,462089539;6,569335938;7,123718262;1,399215698;1,306999207;0,247940063;0,498947144;-1,28578186;-0,592674255;-0,548606873;-0,996398926;0,177513123;0,453094482;-0,129257202;0,107589722;-0,19568634;1,059928894;1,735176086;2,134643555;-0,040847778;1,572952271;0,338920593;0,151947021;0,679901123;-0,675140381;-0,357818604;0,32334137;1,96031189;-3,309013367;-0,187957764;0,877342224;1,17943573;0,524177551;-1,796600342;0,942932129;0;-0,083869934;2,09147644;0,162612915;0,262382507;-1,006500244;1,822242737;-2,812339783;1,213661194;0,429107666;2,428245544;0;0;0;-0,885742188;1,048210144;0;3,023323059;1,784599304;0;-0,278923035;0;-1,839187622;0,592376709;1,585159302;0,898948669;0;0;0;1,228370667;0;0,892700195;0;0,587692261;0,001953125;-0,358436584;0;0;0,253295898;0,975891113;1,678894043;0,183784485;0,629638672;1,834846497
ST_1182551;IPA-OG-DI;Pneus_para_Ônibus_e_Caminhões;-0,749557495;3,203857422;2,751197815;0;0;2,754043579;-1,614021301;5,002609253;-0,130584717;6,072128296;8,407546997;1,077804565;0,433692932;3,004165649;2,144302368;1,021514893;0,939926147;0,940765381;2,334274292;1,691116333;1,871444702;0,791229248;-0,244659424;1,775993347;0;3,734161377;0,22203064;2,710601807;1,28767395;-0,729003906;0,406074524;2,607383728;-0,025512695;0,761100769;0,824989319;1,418411255;-1,774253845;2,534629822;-0,90712738;3,097549438;-0,171043396;-0,862312317;1,388954163;0,033317566;-1,229042053;-0,008308411;-0,887031555;0,742492676;-1,359588623;2,377044678;-0,861419678;0,315948486;1,068054199;-0,000190735;-0,777160645;-1,153419495;2,530075073;-1,059310913;-0,156509399;0,508094788;0,531150818;2,170349121;-0,77053833;-0,368293762;-0,476150513;1,43258667;1,348075867;-1,908920288;-0,814331055;0,245330811;-0,123069763;0,594451904;-0,350631714;1,619049072;-6,866195679;-0,448661804;-0,299980164;-0,489112854;3,62638092;0,522445679;-0,413574219;2,077484131;5,854324341;10,77282715;2,07850647;-0,602859497;0,349342346;-1,136459351;-1,136001587;-0,889022827;-0,982246399;-0,112625122;0;0,66859436;-1,293617249;-0,115875244;0,112327576;1,261734009;1,595726013;3,11138916;2,086730957;2,584770203;1,475883484;-0,692260742;0;0,337753296;0,485458374;0,150108337;1,570358276;1,624382019;0,741744995;1,044464111;0,292396545;0,982070923;1,317977905;-0,792549133;0,361289978;0,833366394;1,013755798;-0,280738831;-0,694534302;-0,064201355;0,131134033;-0,569129944;1,344444275;0,74180603;3,028656006;0;0;0;0;1,114700317;0;1,791717529;0;0,372024536;0,741622925;0;1,11428833;0;1,482139587;0,929603577;0;0;0;0,610908508;0;0;-1,518859863;1,228034973;1,227210999;-2,411476135;0;0;0;0;2,48777771;0;0;0,745651245
ST_1179620;IPA-OG-DI;Policloreto_de_Vinila_(Pvc);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ST_1179686;IPA-OG-DI;Poliestireno_(Ps);-2,627349854;0;0;0;9,308563232;0;2,531341553;10,36479187;1,100578308;0;1,708816528;3,946517944;5,278305054;0;7,854171753;2,397468567;-4,787521362;-2,900810242;-5,510345459;-1,504997253;0,773986816;-1,173225403;-0,726150513;1,77684021;4,528068542;6,215988159;0,174118042;1,703903198;0,372253418;1,942588806;3,214904785;9,909950256;19,81633759;-0,116630554;-0,580818176;-2,044502258;-3,671844482;-2,966560364;0;3,91558075;-2,982727051;-7,830558777;-6,246582031;-1,822410583;3,600990295;0,049720764;1,582733154;-3,982620239;-4,268684387;0,117752075;-2,978759766;-0,209938049;2,959152222;7,323204041;1,706504822;5,513145447;1,014434814;0;-1,58303833;-0,018074036;0,68321228;1,797531128;0;0,789596558;-0,552513123;2,1771698;-0,58921814;-1,767196655;-3,494789124;-1,376113892;0;-1,474479675;-0,797348022;0;0;0,02494812;-1,108551025;1,24281311;6,181266785;-0,973052979;0,388076782;8,642555237;3,228675842;-7,869857788;-1,861160278;-10,23234558;-4,057739258;-3,353179932;3,364120483;-5,882637024;-1,977989197;5,317047119;-0,130935669;-4,454025269;-4,489646912;0;3,992912292;6,361793518;5,295906067;0;2,37412262;-2,778297424;-5,070327759;-1,301124573;-1,118675232;2,005973816;3,388771057;0,628234863;0;1,849151611;2,605163574;3,434707642;0;-0,543899536;-1,10080719;-2,000747681;0,871513367;7,264862061;-2,734710693;-2,19178772;-6,776924133;4,921661377;2,409683228;1,550209045;1,671813965;3,901161194;-0,279037476;0;4,880401611;0,085517883;1,79624939;-0,440628052;4,363464355;2,604690552;5,023506165;0,013801575;0;-0,390884399;0,780418396;0;2,043708801;-0,762191772;0,412513733;0;0;1,14642334;1,671562195;-0,143280029;-1,547477722;-2,893196106;-1,767318726;-1,53E-05;2,832923889;-0,107566833;0,079406738;-0,163017273;-2,255859375;-2,774513245;-0,089492798;9,56803894
ST_1179752;IPA-OG-DI;Polietileno_de_Alta_Densidade_(Pead);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ST_1179818;IPA-OG-DI;Polietileno_de_Baixa_Densidade_(Pebd);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ST_1179884;IPA-OG-DI;Polipropileno_(Pp);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ST_1198385;IPA-OG-DI;Poltronas_e_Sofás_de_Madeira;3,994239807;0;1,575935364;-6,42224884;0,520690918;0;0,489463806;2,497879028;2,767471313;0,47000885;-2,266098022;8,01889801;3,78289032;8,927276611;1,015556335;-0,45249176;0,704086304;4,312690735;0,978279114;0,35635376;0;0;0,629577637;0;0,02822876;0;0,819335938;4,48085022;0;0,906990051;-0,545158386;0,220916748;0;1,191390991;0;0;0;0,633834839;0;5,749336243;-0,215202332;-1,206871033;0,025192261;0;0;0;2,005828857;0;1,156600952;1,446426392;0;0;0;0;0;2,175865173;-4,479492188;0;0;0;0,695022583;-5,25668335;0;0;0;0;0,84223938;1,594482422;1,054641724;1,077293396;2,84526062;-0,571350098;0;0;0;0;0;0;-1,824119568;2,896133423;0;1,118873596;0;-0,277770996;2,173591614;0;0;0;0;0;0;0,199905396;0;0;0;0;0;-0,787094116;-2,135093689;4,443084717;-0,113891602;0;2,703689575;0;0;0;0;0;0,231971741;2,696334839;-0,152381897;1,435791016;1,073944092;0;0;0;0;0,323150635;-0,08102417;0;-2,129974365;0;0;0;2,69379425;2,425338745;0;0;0;0;0,990615845;0;0;0,913772583;0,14642334;0;0,319442749;-2,618774414;0;0,115081787;0,300643921;0;0,562652588;0;0;0;0,609695435;0;0,948043823;0;0;1,417114258;0;0;1,188934326;0;1,682518005;0,504615784;3,444503784;1,684417725
ST_1138217;IPA-OG-DI;Produtos_Agropecuários;0,367973328;-0,441131592;-0,48916626;-0,708106995;0,853904724;4,568138123;4,388389587;5,478843689;5,863693237;8,64630127;8,422317505;3,033088684;1,156410217;1,20160675;0,323448181;-0,99382782;-3,077323914;-1,039527893;-0,418487549;1,772819519;3,548881531;1,298049927;0,258811951;0,576904297;-0,341011047;-0,757713318;1,483901978;0,798484802;2,712974548;0,516235352;0,256309509;0,525238037;-0,643119812;-2,731933594;0,143768311;0,752174377;-0,63344574;1,293708801;3,587364197;-1,604370117;-2,759239197;-0,980415344;-1,597419739;-2,473220825;-3,169166565;0,796928406;0,618621826;0,605033875;0,638092041;-0,76751709;-3,235069275;-0,846366882;-0,248268127;1,660110474;0,448669434;1,194702148;1,195350647;5,175796509;2,386390686;-0,664077759;1,068344116;1,084312439;-0,180511475;-2,444450378;-1,937225342;0,671386719;1,792190552;6,147445679;5,268844604;2,727630615;4,315124512;4,266395569;1,596923828;-0,193031311;0,457359314;0,075790405;2,472434998;3,877532959;1,139129639;-5,093727112;-0,464912415;-0,019989014;-0,643341064;-1,303703308;2,066505432;-0,361251831;-2,371665955;1,357902527;0,577079773;0,341888428;-2,571205139;0,005699158;-0,755897522;-0,249740601;0,058486938;-1,208099365;-0,316429138;1,460990906;2,329048157;1,510383606;0,194908142;0,461105347;-0,099464417;2,683364868;5,153488159;4,129318237;5,555603027;0,183830261;1,896369934;2,599838257;1,081619263;-0,660255432;-3,186294556;-1,108345032;-0,305404663;1,641098022;1,849319458;-0,619194031;0,53515625;-0,472244263;1,068916321;0,00567627;1,215423584;1,044776917;0,672912598;0,992927551;5,306770325;5,192123413;1,976226807;-1,339355469;0,482711792;1,269485474;-1,624938965;-0,48273468;-0,717094421;-2,690002441;-0,752029419;1,455841064;-0,268692017;0,355979919;2,036689758;0,418128967;0,197563171;0,390716553;-1,573127747;1,720870972;5,577087402;1,303733826;-2,456214905;-2,974021912;-2,814819336;0,392318726;-0,403114319;2,2498703;2,93196106;0,720024109;0,698616028;1,120803833;2,099266052;0,029418945
ST_1132799;IPA-OG-DI;Produtos_Alimentícios_e_Bebidas;0,21396637;-0,613990784;-1,917358398;-0,66469574;1,001335144;2,961349487;2,82660675;4,899978638;6,052848816;8,26058197;7,958480835;3,093399048;0,091842651;-0,447395325;-0,270423889;-0,385795593;1,951004028;-1,058883667;-0,578926086;0,620735168;0,970100403;1,606956482;0,407028198;0,872314453;-0,345703125;2,374061584;-0,128639221;0,565567017;0,354621887;-0,295410156;0,174591064;0,302352905;0,003753662;-0,428344727;-0,550521851;-0,576477051;-0,459777832;-1,052986145;0,96711731;0,429618835;-1,93309021;-0,855911255;-0,791183472;-1,247756958;-0,561645508;-0,009590149;0,359275818;0,527885437;0,808021545;0,294746399;-0,463066101;-1,189369202;0,833595276;1,931510925;0,411308289;-0,392097473;-0,526138306;1,697410583;2,367111206;1,353729248;0,08644104;-1,383987427;-0,398323059;-0,103004456;-0,438865662;0,745407104;1,966918945;2,729125977;1,561203003;1,062461853;1,479598999;2,640960693;1,026412964;0,792106628;0,99432373;1,743606567;1,878311157;1,888595581;1,040016174;-1,818077087;0,199485779;1,511619568;-0,090393066;-1,336257935;2,682090759;1,655899048;-0,729988098;0,758911133;0,661682129;0,832962036;-0,917732239;-0,719818115;1,555755615;-0,270172119;0,056312561;-0,161437988;2,492904663;1,282646179;-0,821739197;-0,590240479;-1,791633606;-0,741867065;0,067268372;3,747009277;2,52986145;2,82938385;4,91053009;0,049743652;-0,097679138;0,119926453;-0,672569275;-0,96055603;-0,378593445;-0,668800354;1,30443573;2,219047546;1,373687744;0,076400757;0,738464355;-0,318237305;-0,894378662;-0,541702271;0,720336914;2,644088745;1,630126953;1,266944885;3,289138794;2,548706055;2,887985229;-1,895362854;-0,21672821;0,916694641;-0,320823669;-2,114555359;-1,695411682;-0,884681702;0,390861511;2,921806335;1,45941925;0,504302979;3,744758606;1,07598114;0,342475891;0,870765686;-0,906639099;-0,09564209;1,256195068;0,325241089;-0,123825073;-0,39250946;-0,777381897;0,967155457;0,517211914;0,526870728;2,758026123;0,130912781;-0,034156799;-0,621910095;1,561912537;1,117492676
